"","sector","district","ds","psu","ssu","hhuno","no_of_h_h","finalweight","sno1","Fzy_Housing_struc","Fzy_wall","Fzy_floor","Fzy_roof","Fzy_room","floorAre2","Fzy_Fl_area","Fzy_ownership","Fzy_elec","Fzy_safedw","Fzy_cookF","Fzy_toiTp","Fzy_housing_satis","Fzy_Housing_adq","Fzy_radio","Fzy_tv","Fzy_washmach","Fzy_refrig","Fzy_cooker","Fzy_fan","Fzy_tel_land","Fzy_mobile","Fzy_comp_des","Fzy_laptop","Fzy_mo_cycle","Fzy_threw","Fzy_bus","Fzy_clodq","Fzy_closaty","Fzy_buyclot"
"123","Rural","Badulla",6,10,2,1,1,341.2389592,2,0,"Permanent","Permanent","Permanent",0.60000002,2,0.66666669,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0.75
"124","Rural","Badulla",6,10,3,1,1,341.2389592,1,0,"Permanent","Permanent","Permanent",0.60000002,4,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0.75
"125","Rural","Badulla",6,10,4,1,1,341.2389592,1,0,"Permanent","Permanent","Permanent",0.80000001,1,1,0,0,0,1,0,0.75,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.75
"126","Rural","Badulla",6,10,5,1,1,341.2389592,1,0,"Permanent","Permanent","Permanent",0.40000001,4,0,0,0,0,1,0,0.75,0.66666669,1,0,1,0,0,0,0,0,1,1,1,0,1,0,0.5,0.75
"127","Rural","Badulla",6,10,6,1,1,341.2389592,1,0,"Permanent","Permanent","Permanent",0.60000002,4,0,0,0,0,1,0,0.75,0.66666669,0,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0.75
"128","Rural","Badulla",6,10,7,1,1,341.2389592,2,0,"Semi permanent","Semi permanent","Permanent",1,1,1,0,0,0,1,0,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,0.75,0.75
"129","Rural","Badulla",6,10,8,1,1,341.2389592,1,0,"Permanent","Permanent","Permanent",0.40000001,4,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0.25,0.75
"130","Rural","Badulla",6,11,2,1,1,290.3911211,2,0,"Permanent","Permanent","Permanent",0.40000001,4,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0.75
"131","Rural","Badulla",6,11,3,1,1,290.3911211,3,0,"Permanent","Permanent","Permanent",0.40000001,3,0.33333334,0,0,0,1,0,0.25,0,0,0,1,1,0,0,1,0,1,1,1,1,1,0,0,0.75
"132","Rural","Badulla",6,11,4,1,1,290.3911211,2,0,"Permanent","Permanent","Permanent",0.60000002,4,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1,0,0,0.75
"133","Rural","Badulla",6,11,5,1,1,290.3911211,2,0,"Permanent","Permanent","Permanent",0.40000001,2,0.66666669,0,0,0,1,0,0.75,0.33333334,0,0,1,1,1,1,1,0,1,1,1,1,1,1,0.5,0.75
"134","Rural","Badulla",6,11,6,1,1,290.3911211,2,0,"Permanent","Permanent","Permanent",0.60000002,3,0.33333334,0,0,0,1,0,0.5,0.33333334,0,0,1,1,1,1,1,0,1,1,1,0,1,0,0.5,0.75
"135","Rural","Badulla",6,11,7,1,1,290.3911211,2,0,"Permanent","Permanent","Permanent",0.40000001,4,0,0,0,1,1,0,0.5,0.33333334,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0.25,0.75
"136","Rural","Badulla",6,11,8,1,1,290.3911211,1,0,"Permanent","Permanent","Permanent",0.40000001,4,0,0,0,0,1,0,0.5,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0.75
"137","Rural","Badulla",6,11,9,1,1,290.3911211,2,0,"Permanent","Permanent","Permanent",0.80000001,2,0.66666669,0,0,0,1,0,0.5,0.33333334,1,0,1,1,1,1,0,0,1,1,1,1,1,0,0,0.75
"138","Rural","Badulla",6,11,10,1,1,290.3911211,3,0,"Permanent","Permanent","Permanent",0.60000002,3,0.33333334,0,0,0,1,0,0.75,0.66666669,0,0,1,1,1,1,1,0,1,1,1,1,1,0,0.5,0.75
"139","Rural","Badulla",6,12,1,1,1,288.8627468,2,0,"Permanent","Permanent","Permanent",0.60000002,3,0.33333334,0,0,0,1,0,0.75,0.66666669,0,0,1,1,1,1,0,1,1,1,1,1,1,0,0.25,0.5
"140","Rural","Badulla",6,12,2,1,1,288.8627468,1,0,"Permanent","Permanent","Permanent",0.2,4,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,1,1,1,0,1,0,0,0.75
"141","Rural","Badulla",6,12,3,1,1,288.8627468,6,0,"Permanent","Permanent","Permanent",0.40000001,4,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,0,0.75
"142","Rural","Badulla",6,12,4,1,1,288.8627468,1,0,"Permanent","Permanent","Semi permanent",0.40000001,1,1,0,0,0,1,0,0.25,0,0,0,1,1,1,1,1,0,1,1,1,1,1,0,0.25,0.75
"143","Rural","Badulla",6,12,5,1,1,288.8627468,1,0,"Permanent","Permanent","Permanent",0.60000002,3,0.33333334,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1,0,0,0.75
"144","Rural","Badulla",6,12,6,1,1,288.8627468,2,0,"Permanent","Permanent","Permanent",0.60000002,3,0.33333334,0,0,0,1,0,0.75,0.33333334,0,0,1,0,1,1,0,0,1,1,1,0,1,0,0,0.75
"145","Rural","Badulla",6,12,7,1,1,288.8627468,2,0,"Permanent","Permanent","Permanent",0.60000002,3,0.33333334,0,0,0,1,0,0.25,0.33333334,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0.5,0.75
"146","Rural","Badulla",6,12,8,1,1,288.8627468,2,0,"Permanent","Permanent","Permanent",0.40000001,3,0.33333334,0,0,0,1,0,0.75,0.66666669,0,0,1,1,1,1,0,0,1,1,1,1,1,0,0.5,0.75
"147","Rural","Badulla",6,12,9,1,1,288.8627468,1,0,"Permanent","Permanent","Permanent",1,1,1,0.75,0,0,1,0,0.75,0.66666669,0,0,1,1,1,1,1,0,1,1,1,1,1,0,0.25,0.75
"148","Rural","Badulla",6,12,10,1,1,288.8627468,2,0,"Permanent","Permanent","Permanent",0.2,4,0,0,0,0,1,0,0.75,0.66666669,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0.75
"149","Rural","Badulla",6,13,1,1,1,316.6213291,2,0,"Permanent","Permanent","Permanent",0.60000002,2,0.66666669,0,0,0,1,0,0.75,0.33333334,0,0,1,1,0,0,1,0,1,1,1,1,1,1,0.75,0.75
"150","Rural","Badulla",6,13,2,1,1,316.6213291,1,0,"Permanent","Permanent","Permanent",0.60000002,2,0.66666669,0,0,0,1,0,0.75,0.66666669,0,0,1,1,1,0,1,0,1,1,1,1,1,0,0.5,0.75
"151","Rural","Badulla",6,13,4,1,1,316.6213291,1,0,"Permanent","Semi permanent","Permanent",0.60000002,1,1,0,0,0,1,0,0.75,0.66666669,0,0,1,1,1,0,1,0,1,1,1,1,1,0,0.5,0.75
"152","Rural","Badulla",6,13,5,1,1,316.6213291,1,0,"Permanent","Permanent","Permanent",0.2,3,0.33333334,0,0,0,1,0,0.25,0,0,0,1,1,1,1,1,0,1,1,1,1,1,0,0,0.75
"153","Rural","Badulla",6,13,6,1,1,316.6213291,1,0,"Permanent","Permanent","Permanent",0.60000002,4,0,0,0,0,1,0,0.75,0,0,0,1,1,1,0,1,0,1,1,1,1,1,0,0.25,0.75
"154","Rural","Badulla",6,13,7,1,1,316.6213291,2,0,"Permanent","Permanent","Permanent",0.80000001,2,0.66666669,0,0,0,1,0,0.75,0.33333334,0,0,1,1,1,0,1,0,1,1,1,1,1,0,0.5,0.75
"155","Rural","Badulla",6,13,8,1,1,316.6213291,1,0,"Permanent","Permanent","Permanent",0.60000002,1,1,0,0,0,1,0,0.75,0.33333334,0,0,1,1,1,1,0,1,1,1,1,1,1,0,0.5,0.75
"156","Rural","Badulla",6,13,9,1,1,316.6213291,1,0,"Permanent","Semi permanent","Permanent",0.60000002,2,0.66666669,0,0,0,1,0,0.75,0.66666669,0,0,1,1,1,0,1,1,1,1,1,1,1,0,0.75,0.75
"157","Rural","Badulla",6,13,10,1,1,316.6213291,3,0,"Permanent","Semi permanent","Permanent",0.40000001,2,0.66666669,0,0,1,1,0,1,0.66666669,0,0,1,1,1,0,1,0,1,1,1,1,1,0,0.25,0.75
"158","Rural","Badulla",6,15,1,1,1,288.8627468,4,0,"Permanent","Permanent","Permanent",0.40000001,2,0.66666669,0,0,0,1,0,0.75,0.66666669,0,0,1,1,1,1,1,0,1,1,1,1,1,0,0.75,1
"159","Rural","Badulla",6,15,2,1,1,288.8627468,1,0,"Permanent","Permanent","Permanent",0.40000001,2,0.66666669,0,0,0,1,0,0.75,0.66666669,0,0,1,1,1,1,1,1,0,1,1,1,1,0,0.5,1
"160","Rural","Badulla",6,15,3,1,1,288.8627468,2,0,"Permanent","Permanent","Permanent",0.40000001,2,0.66666669,0,0,0,1,0,0.75,0.66666669,0,0,1,1,1,1,1,0,1,1,1,1,1,0,0.5,1
"161","Rural","Badulla",6,15,4,1,1,288.8627468,2,0,"Permanent","Permanent","Permanent",0.40000001,2,0.66666669,0,0,0,1,0,0.75,0.66666669,0,0,1,1,1,1,1,0,1,1,1,1,1,0,0.5,1
"162","Rural","Badulla",6,15,5,1,1,288.8627468,2,0,"Permanent","Permanent","Permanent",0.40000001,2,0.66666669,0,0,0,1,0,0.75,0.66666669,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0.25,0.75
"163","Rural","Badulla",6,15,6,1,1,288.8627468,2,0,"Permanent","Permanent","Permanent",0.60000002,2,0.66666669,0,0,0,1,0,0.75,0.66666669,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0.5,1
"164","Rural","Badulla",6,15,7,1,1,288.8627468,2,0,"Permanent","Permanent","Permanent",0.60000002,1,1,0,0,0,1,0,0.75,0.66666669,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0.75,1
"165","Rural","Badulla",6,15,8,1,1,288.8627468,2,0,"Permanent","Permanent","Permanent",0.2,3,0.33333334,0,0,0,1,0,0.25,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0.75
"166","Rural","Badulla",6,15,9,1,1,288.8627468,1,0,"Permanent","Permanent","Permanent",0.2,3,0.33333334,0,0,0,1,0,0.25,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0.75
"167","Rural","Badulla",6,15,10,1,1,288.8627468,1,0,"Permanent","Permanent","Permanent",1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0.75,1
"168","Rural","Badulla",9,16,1,1,1,288.8627468,1,0,"Permanent","Permanent","Permanent",0.80000001,3,0.33333334,0,0,1,1,0,1,0.66666669,1,0,1,1,1,1,1,0,1,1,1,0,1,1,0.75,1
"169","Rural","Badulla",9,16,2,1,1,288.8627468,1,0,"Permanent","Semi permanent","Permanent",0.60000002,2,0.66666669,0,0,1,1,0,0.5,0.66666669,0,0,1,1,1,0,1,0,1,1,1,1,1,1,0.5,1
"170","Rural","Badulla",9,16,3,1,1,288.8627468,1,0,"Permanent","Semi permanent","Permanent",0.80000001,2,0.66666669,0,0,1,1,0,0.5,0.66666669,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,1
"171","Rural","Badulla",9,16,4,1,1,288.8627468,1,0,"Permanent","Semi permanent","Permanent",0.60000002,2,0.66666669,0,0,1,1,0,0.5,0.66666669,1,0,1,1,1,1,0,0,1,1,1,0,1,1,0.75,1
"172","Rural","Badulla",9,16,5,1,1,288.8627468,1,0,"Permanent","Semi permanent","Permanent",0.80000001,2,0.66666669,0,0,0,1,0,0.5,0.66666669,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.5,1
"173","Rural","Badulla",9,16,6,1,1,288.8627468,1,0,"Permanent","Semi permanent","Permanent",0.80000001,2,0.66666669,0,1,0,1,0,0.75,0.33333334,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.5,1
"174","Rural","Badulla",9,16,8,1,1,288.8627468,2,0,"Permanent","Permanent","Permanent",0.80000001,1,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1,1,1,0,0.75,1
"175","Rural","Badulla",9,16,9,1,1,288.8627468,5,0,"Permanent","Permanent","Permanent",0.60000002,3,0.33333334,0,0,0,1,0,0.75,0.66666669,0,0,1,1,1,0,1,0,1,1,1,0,0,1,0.75,1
"176","Rural","Badulla",9,16,10,1,1,288.8627468,1,0,"Permanent","Semi permanent","Permanent",0.80000001,2,0.66666669,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
"177","Rural","Badulla",9,17,1,1,1,288.8627468,1,0,"Permanent","Permanent","Permanent",0.60000002,3,0.33333334,0,0,1,1,0,0.75,0.66666669,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"178","Rural","Badulla",9,17,2,1,1,288.8627468,3,0,"Permanent","Permanent","Permanent",0,4,0,0,0,0,1,0,0.25,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0.25,0.5
"179","Rural","Badulla",9,17,3,1,2,288.8627468,2,0,"Permanent","Permanent","Permanent",0,4,0,0,0,0,1,0,0.25,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,0.5,1
"180","Rural","Badulla",9,17,3,2,2,288.8627468,2,0,"Permanent","Permanent","Permanent",0,4,0,0,0,0,1,0,0.25,0,0,0,1,0,0,0,1,0,1,1,1,1,0,1,0.5,1
"181","Rural","Badulla",9,17,4,1,1,288.8627468,1,0,"Permanent","Permanent","Permanent",0.2,3,0.33333334,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,0,1,0.75,1
"182","Rural","Badulla",9,17,5,1,1,288.8627468,2,0,"Permanent","Permanent","Permanent",0,4,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,1,1,0,0,0,0.25,1
"183","Rural","Badulla",9,17,6,1,1,288.8627468,2,0,"Permanent","Permanent","Permanent",0.2,4,0,0,0,0,0,0,0.25,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0.5,1
"184","Rural","Badulla",9,17,7,1,1,288.8627468,2,0,"Permanent","Permanent","Permanent",0.40000001,3,0.33333334,0,0,0,1,0,0.25,0.33333334,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0.25,1
"185","Rural","Badulla",9,17,8,1,1,288.8627468,2,0,"Permanent","Permanent","Permanent",0.60000002,2,0.66666669,0,0,0,1,0,0.25,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0.25,1
"186","Rural","Badulla",9,17,9,1,1,288.8627468,1,0,"Permanent","Permanent","Permanent",0.80000001,1,1,0,0,1,1,0,0.25,0.33333334,0,0,1,1,1,1,1,0,1,1,1,1,1,1,0.5,1
"187","Rural","Badulla",9,17,10,1,1,288.8627468,2,0,"Permanent","Permanent","Permanent",0.60000002,3,0.33333334,0,0,0,1,0,0.5,0.33333334,0,0,1,1,1,1,1,0,1,1,1,1,1,1,0.75,1
"188","Rural","Badulla",12,18,1,1,1,281.4560097,1,0,"Permanent","Permanent","Permanent",0.60000002,1,1,0,0,0,1,0,0.5,0.33333334,0,0,1,0,1,1,1,0,1,1,1,1,1,0,0,1
"189","Rural","Badulla",12,18,2,1,1,281.4560097,2,0,"Permanent","Semi permanent","Permanent",0.60000002,1,1,0,0,0,1,0,0.75,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0.75,1
"190","Rural","Badulla",12,18,3,1,1,281.4560097,1,0,"Semi permanent","Semi permanent","Permanent",0.60000002,1,1,0,0,0,1,0,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,0,0.5,0.5
"191","Rural","Badulla",12,18,4,1,1,281.4560097,1,0,"Semi permanent","Semi permanent","Permanent",0.60000002,1,1,0,0,0,1,0,0.75,0.33333334,0,0,1,1,1,1,1,0,1,1,1,1,1,0,0.5,0.75
"192","Rural","Badulla",12,18,5,1,1,281.4560097,2,0,"Permanent","Permanent","Permanent",0.2,1,1,0,0,0,1,0,0.75,0.66666669,0,0,1,1,1,1,1,0,1,1,1,1,1,0,0.5,0.75
"193","Rural","Badulla",12,18,6,1,1,281.4560097,2,0,"Permanent","Permanent","Permanent",0.40000001,1,1,0,0,0,1,0,0.25,0,0,0,1,1,1,0,1,0,1,1,1,1,1,0,0.5,0.75
"194","Rural","Badulla",12,18,7,1,1,281.4560097,2,0,"Permanent","Permanent","Permanent",0.60000002,1,1,0,0,0,1,0,0.25,0.33333334,1,0,1,1,1,0,1,0,1,1,1,1,1,0,0.5,0.75
"195","Rural","Badulla",12,18,8,1,1,281.4560097,1,0,"Permanent","Permanent","Permanent",0.40000001,1,1,0,0,0,1,0,0.25,0.33333334,0,0,1,1,1,1,1,0,1,1,1,1,1,0,0.5,1
"196","Rural","Badulla",12,18,9,1,1,281.4560097,2,0,"Semi permanent","Permanent","Permanent",0.60000002,1,1,0,0,0,1,0,0.75,0.66666669,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0.75,1
"197","Rural","Badulla",12,18,10,1,1,281.4560097,1,0,"Permanent","Semi permanent","Permanent",0.60000002,1,1,0,0,0,1,0,0.75,0.66666669,0,0,1,1,1,1,0,0,1,1,1,1,1,0,0.5,1
"198","Rural","Badulla",12,19,1,1,1,270.522255,1,0,"Permanent","Permanent","Permanent",0.2,1,1,0,0,0,1,0,0.5,0.33333334,0,0,1,1,1,1,0,0,1,1,1,1,1,1,0.75,0.75
"199","Rural","Badulla",12,19,2,1,1,270.522255,1,0,"Permanent","Permanent","Permanent",0.80000001,1,1,0,0,0,1,0,0.75,0.33333334,0,0,1,1,1,1,0,0,1,1,1,1,1,0,0.25,0.75
"200","Rural","Badulla",12,19,3,1,1,270.522255,1,0,"Permanent","Semi permanent","Permanent",0.60000002,1,1,0,1,0,1,0,0.75,0.66666669,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0.5,0.75
"201","Rural","Badulla",12,19,4,1,1,270.522255,2,0,"Permanent","Permanent","Permanent",0.60000002,1,1,0,0,0,1,0,0.75,0,0,0,1,1,1,1,0,1,1,1,1,1,1,0,0.25,0.25
"202","Rural","Badulla",12,19,5,1,1,270.522255,1,0,"Permanent","Semi permanent","Permanent",0.60000002,1,1,0,0,0,1,1,0.5,0.33333334,1,0,1,1,1,1,1,0,1,1,1,1,1,0,0.5,0.75
"203","Rural","Badulla",12,19,6,1,1,270.522255,1,0,"Permanent","Permanent","Permanent",0.60000002,1,1,0,0,0,1,1,0.5,0.33333334,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.75,0.75
"204","Rural","Badulla",12,19,7,1,1,270.522255,1,0,"Permanent","Permanent","Permanent",0.60000002,1,1,0,0,0,1,0,0.5,0.66666669,0,0,1,1,1,1,0,1,1,1,1,1,1,1,0.5,0.75
"205","Rural","Badulla",12,19,8,1,1,270.522255,1,0,"Permanent","Permanent","Permanent",0.40000001,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0.25,0.75
"206","Rural","Badulla",12,19,9,1,1,270.522255,1,0,"Permanent","Permanent","Permanent",0.40000001,1,1,0,0,0,1,0,0.75,0.66666669,0,0,1,1,1,0,0,0,1,1,1,1,1,0,0.25,0.75
"207","Rural","Badulla",12,19,10,1,1,270.522255,1,0,"Permanent","Permanent","Permanent",0.40000001,2,0.66666669,0,0,0,0,1,0.75,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,0.25,0.75
"208","Rural","Badulla",15,21,1,1,1,288.8627468,1,0,"Permanent","Permanent","Permanent",0.40000001,3,0.33333334,0,0,1,1,0,0.75,0.66666669,1,0,1,0,0,0,0,0,1,1,1,1,1,1,0.5,1
"209","Rural","Badulla",15,21,2,1,1,288.8627468,1,0,"Permanent","Semi permanent","Permanent",0.80000001,1,1,0,0,1,1,0,0,1,1,0,1,0,0,0,1,0,1,1,1,0,1,0,0.25,0.75
"210","Rural","Badulla",15,21,3,1,1,288.8627468,1,0,"Permanent","Permanent","Permanent",0.2,3,0.33333334,0,0,0,1,0,0,0.33333334,0,0,1,1,0,0,0,0,1,1,1,1,1,0,0,0.75
"211","Rural","Badulla",15,21,4,1,1,288.8627468,1,0,"Permanent","Permanent","Permanent",0.60000002,2,0.66666669,0,0,0,1,0,0.25,0,0,0,1,1,0,1,0,1,1,1,1,1,1,0,0.25,1
"212","Rural","Badulla",15,21,5,1,1,288.8627468,1,0,"Semi permanent","Semi permanent","Permanent",0.60000002,3,0.33333334,0,0,0,1,0,0.25,0.33333334,0,0,1,1,0,0,0,0,1,1,1,1,1,1,0.5,0.75
"213","Rural","Badulla",15,21,6,1,1,288.8627468,1,0,"Permanent","Permanent","Permanent",0.40000001,4,0,0,0,0,1,0,0.25,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,0.25,0.75
"214","Rural","Badulla",15,21,7,1,1,288.8627468,1,0,"Permanent","Permanent","Permanent",0.40000001,2,0.66666669,0,0,0,1,0,0.75,0.66666669,0,0,1,0,0,1,0,0,1,1,1,0,1,1,0.5,0.75
"215","Rural","Badulla",15,21,9,1,1,288.8627468,1,0,"Permanent","Semi permanent","Permanent",0.60000002,2,0.66666669,0,0,0,1,1,0.25,0.33333334,0,0,1,1,1,0,0,0,1,1,1,1,1,0,0.25,1
"216","Rural","Badulla",15,21,10,1,1,288.8627468,1,0,"Permanent","Permanent","Permanent",0.40000001,3,0.33333334,0,0,1,1,0,0.25,1,0,0,1,0,0,1,0,0,1,1,1,1,1,0,0.25,0.75
"217","Rural","Badulla",15,22,1,1,1,288.8627468,2,0,"Permanent","Semi permanent","Permanent",0.80000001,2,0.66666669,0,0,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0.5,0.75
"218","Rural","Badulla",15,22,2,1,1,288.8627468,1,0,"Permanent","Permanent","Permanent",0.80000001,1,1,0.25,0,0,0,0,0.75,0.66666669,0,0,1,1,0,0,1,0,1,0,0,1,1,0,0,0.75
"219","Rural","Badulla",15,22,3,1,1,288.8627468,1,0,"Permanent","Permanent","Permanent",0.60000002,3,0.33333334,0,0,0,1,0,0.25,0.33333334,0,0,1,1,1,1,1,0,1,1,1,1,1,1,0.5,0.75
"220","Rural","Badulla",15,22,4,1,2,288.8627468,1,0,"Permanent","Permanent","Permanent",0.60000002,3,0.33333334,0,0,0,1,0,0.75,0.66666669,0,0,1,1,1,1,0,1,1,1,1,0,1,1,0.5,0.75
"221","Rural","Badulla",15,22,4,2,2,288.8627468,1,0,"Permanent","Permanent","Permanent",0.60000002,3,0.33333334,0,0,0,1,0,0.75,0.66666669,0,0,1,1,1,1,0,1,1,1,1,0,1,1,0.5,0.75
"222","Rural","Badulla",15,22,5,1,1,288.8627468,1,0,"Permanent","Permanent","Permanent",0.40000001,3,0.33333334,0,0,0,1,0,0.75,0.66666669,0,0,1,1,1,1,1,0,1,1,1,1,1,1,0.5,1
"223","Rural","Badulla",15,22,6,1,1,288.8627468,1,0,"Permanent","Semi permanent","Permanent",0.80000001,2,0.66666669,0,1,0,1,0,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,0.75,0.75
"224","Rural","Badulla",15,22,7,1,1,288.8627468,1,0,"Permanent","Permanent","Permanent",0.60000002,3,0.33333334,0,0,1,1,0,0.5,0.66666669,1,0,1,1,1,1,0,1,1,1,1,1,1,0,0.5,0.75
"225","Rural","Badulla",15,22,8,1,1,288.8627468,2,0,"Permanent","Permanent","Permanent",0.40000001,3,0.33333334,0,0,0,1,0,0.25,0,0,0,1,0,1,0,0,0,1,1,1,1,1,1,0.25,0.75
"226","Rural","Badulla",15,22,9,1,1,288.8627468,2,0,"Permanent","Permanent","Permanent",0.60000002,2,0.66666669,0,0,0,1,0,0.5,0.33333334,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0.5,1
"227","Rural","Badulla",15,22,10,1,1,288.8627468,2,0,"Permanent","Permanent","Permanent",0.60000002,3,0.33333334,0,0,0,1,1,0.5,0.33333334,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0.5,0.75
"228","Rural","Badulla",18,24,1,1,1,265.5203026,2,0.5,"Permanent","Permanent","Permanent",0.60000002,2,0.66666669,0.75,0,1,1,0,0.25,0.33333334,0,0,1,1,1,1,0,1,1,1,1,1,1,0,0.25,0.75
"229","Rural","Badulla",18,24,2,1,1,265.5203026,1,0,"Permanent","Permanent","Permanent",0.60000002,2,0.66666669,0,0,1,1,0,0.25,0.33333334,0,0,1,1,1,1,0,0,1,1,1,1,1,0,0.5,0.75
"230","Rural","Badulla",18,24,3,1,1,265.5203026,1,0,"Permanent","Permanent","Permanent",0.60000002,3,0.33333334,0,0,1,1,0,0.5,0.33333334,1,0,1,1,1,1,1,0,1,1,1,1,1,0,0.75,0.75
"231","Rural","Badulla",18,24,4,1,1,265.5203026,2,0,"Permanent","Permanent","Permanent",0.40000001,3,0.33333334,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0.25,0.5
"232","Rural","Badulla",18,24,5,1,1,265.5203026,1,0,"Permanent","Permanent","Permanent",0.60000002,3,0.33333334,0,0,1,0,0,0.5,0.33333334,0,0,1,1,1,1,0,0,1,1,1,1,1,0,0.5,0.75
"233","Rural","Badulla",18,24,6,1,1,265.5203026,1,0,"Permanent","Permanent","Permanent",0.40000001,2,0.66666669,0,0,1,1,0,0,0,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0.75
"234","Rural","Badulla",18,24,7,1,1,265.5203026,1,0,"Permanent","Permanent","Permanent",0.40000001,3,0.33333334,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0.75
"235","Rural","Badulla",18,24,8,1,1,265.5203026,2,0,"Permanent","Permanent","Permanent",0.40000001,3,0.33333334,0,0,1,1,0,0,1,1,0,1,0,0,0,1,0,1,1,1,0,1,0,0.25,0.75
"236","Rural","Badulla",18,24,9,1,1,265.5203026,1,0,"Permanent","Permanent","Permanent",0.60000002,2,0.66666669,0.75,0,1,1,0,0.25,0.33333334,1,0,1,1,0,1,0,0,1,0,0,1,1,0,0.25,0.75
"237","Rural","Badulla",18,24,10,1,1,265.5203026,1,0,"Permanent","Permanent","Permanent",0.40000001,1,1,0,0,1,1,0,0.5,0.33333334,1,0,1,1,0,1,1,0,1,1,1,1,1,0,0,0.5
"238","Rural","Badulla",18,26,1,1,1,280.948699,7,0,"Permanent","Permanent","Permanent",0.60000002,4,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,1,1,1,1,1,0,0.25,0.75
"239","Rural","Badulla",18,26,2,1,1,280.948699,1,0,"Permanent","Permanent","Permanent",0.60000002,3,0.33333334,0,0,1,1,0,0.5,0,0,0,1,0,1,1,1,0,1,1,1,1,1,0,0.25,0.75
"240","Rural","Badulla",18,26,3,1,1,280.948699,2,0,"Permanent","Permanent","Permanent",0.40000001,3,0.33333334,0,0,1,1,0,0,0,0,0,1,1,1,0,1,0,1,1,1,1,0,0,0.5,0.5
"241","Rural","Badulla",18,26,4,1,1,280.948699,1,0,"Permanent","Permanent","Permanent",0.40000001,3,0.33333334,0,0,1,1,0,0.5,0.33333334,1,0,1,1,1,1,0,0,1,1,1,1,1,0,0.5,0.75
"242","Rural","Badulla",18,26,5,1,1,280.948699,2,0,"Permanent","Permanent","Permanent",0.60000002,2,0.66666669,0,0,1,1,0,0,0,0,0,1,1,0,1,1,0,1,1,1,1,1,0,0.25,0.75
